order_number,product_key,customer_key,customer_id,order_date,shipping_date,due_date,Sales_amount,quantity,price
SO72506,138,7804,18803,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,1701,1,1701
SO72506,249,7804,18803,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,50,1,50
SO72507,138,11619,22618,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,1701,1,1701
SO72508,132,14583,25582,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,1120,1,1120
SO72508,166,14583,25582,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,9,1,9
SO72508,246,14583,25582,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,35,1,35
SO72509,126,17475,28474,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,540,1,540
SO72509,285,17475,28474,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,21,1,21
SO72509,290,17475,28474,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,4,1,4
SO72510,127,14553,25552,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,540,1,540
SO72510,105,14553,25552,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,9,1,9
SO72510,295,14553,25552,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,5,1,5
SO72511,164,2258,13257,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,2384,1,2384
SO72511,246,2258,13257,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,35,1,35
SO72512,145,4131,15130,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,742,1,742
SO72513,128,17121,28120,12/6/2013 00:00,12/13/2013 00:00,12/18/2013 00:00,540,1,540
SO72514,135,13593,24592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1701,1,1701
SO72514,295,13593,24592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72514,105,13593,24592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72515,289,6235,17234,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72515,283,6235,17234,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72515,259,6235,17234,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72516,295,13377,24376,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72517,168,2669,13668,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,8,1,8
SO72518,235,1352,12351,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72519,288,8624,19623,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,29,1,29
SO72519,291,8624,19623,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72519,246,8624,19623,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72519,235,8624,19623,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72520,116,8475,19474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,769,1,769
SO72520,283,8475,19474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72520,289,8475,19474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72520,259,8475,19474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72521,121,4621,15620,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72521,289,4621,15620,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72521,284,4621,15620,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72521,174,4621,15620,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72521,233,4621,15620,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72522,286,17761,28760,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72522,290,17761,28760,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,4,1,4
SO72523,287,14377,25376,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,33,1,33
SO72524,282,15244,26243,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72524,259,15244,26243,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72525,283,8871,19870,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72525,289,8871,19870,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72525,259,8871,19870,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72526,283,1917,12916,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72527,283,263,11262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72527,289,263,11262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72527,235,263,11262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72527,246,263,11262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72528,289,13261,24260,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72528,283,13261,24260,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72528,104,13261,24260,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,10,1,10
SO72529,104,9541,20540,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,10,1,10
SO72530,104,9522,20521,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,10,1,10
SO72530,295,9522,20521,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72530,259,9522,20521,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72530,168,9522,20521,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,8,1,8
SO72531,295,5859,16858,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72532,295,5807,16806,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72532,251,5807,16806,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,50,1,50
SO72533,289,4359,15358,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72533,244,4359,15358,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72534,289,3765,14764,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72534,259,3765,14764,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72535,174,9774,20773,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72535,166,9774,20773,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72536,283,6639,17638,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72536,289,6639,17638,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72536,246,6639,17638,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72537,290,3188,14187,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,4,1,4
SO72537,287,3188,14187,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,33,1,33
SO72538,282,5942,16941,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72538,289,5942,16941,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72538,244,5942,16941,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72539,295,12972,23971,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72539,246,12972,23971,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72539,250,12972,23971,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,50,1,50
SO72539,166,12972,23971,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72540,295,11475,22474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72540,280,11475,22474,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72541,283,12618,23617,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,30,1,30
SO72541,289,12618,23617,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72542,288,1593,12592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,29,1,29
SO72542,291,1593,12592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72542,166,1593,12592,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72543,295,13217,24216,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72543,244,13217,24216,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72543,166,13217,24216,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72544,284,727,11726,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72544,289,727,11726,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72544,174,727,11726,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72544,292,727,11726,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,64,1,64
SO72544,245,727,11726,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72545,107,5230,16229,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72545,282,5230,16229,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72545,289,5230,16229,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72545,259,5230,16229,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72546,124,7515,18514,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2320,1,2320
SO72546,104,7515,18514,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,10,1,10
SO72546,295,7515,18514,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72546,247,7515,18514,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,55,1,55
SO72547,124,7520,18519,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2320,1,2320
SO72547,289,7520,18519,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72547,284,7520,18519,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72547,259,7520,18519,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72548,118,4423,15422,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,769,1,769
SO72548,174,4423,15422,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72548,244,4423,15422,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72548,233,4423,15422,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72549,122,2483,13482,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72549,174,2483,13482,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72549,259,2483,13482,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72550,122,7421,18420,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72550,260,7421,18420,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,120,1,120
SO72551,121,9709,20708,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72551,284,9709,20708,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72551,289,9709,20708,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72552,125,7433,18432,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2320,1,2320
SO72552,166,7433,18432,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72552,174,7433,18432,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72553,124,7436,18435,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2320,1,2320
SO72553,174,7436,18435,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72553,244,7436,18435,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72554,121,7479,18478,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72554,174,7479,18478,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72554,293,7479,18478,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,64,1,64
SO72555,133,7458,18457,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72555,290,7458,18457,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,4,1,4
SO72555,286,7458,18457,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72555,244,7458,18457,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72555,294,7458,18457,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,64,1,64
SO72556,132,7462,18461,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72556,286,7462,18461,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72556,235,7462,18461,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72557,133,16697,27696,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72557,276,16697,27696,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,54,1,54
SO72557,166,16697,27696,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72558,132,16698,27697,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72559,129,16487,27486,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72559,105,16487,27486,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72559,295,16487,27486,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72559,244,16487,27486,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72560,130,16716,27715,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72560,286,16716,27715,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72560,259,16716,27715,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72561,121,5608,16607,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2295,1,2295
SO72561,174,5608,16607,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,22,1,22
SO72561,259,5608,16607,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2,1,2
SO72562,117,6335,17334,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,769,1,769
SO72563,156,15299,26298,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1215,1,1215
SO72563,278,15299,26298,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,54,1,54
SO72564,164,17155,28154,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2384,1,2384
SO72564,279,17155,28154,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72565,159,17157,28156,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2384,1,2384
SO72565,245,17157,28156,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72566,162,4568,15567,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2384,1,2384
SO72566,105,4568,15567,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72567,164,4567,15566,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2384,1,2384
SO72567,288,4567,15566,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,29,1,29
SO72567,291,4567,15566,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72567,247,4567,15566,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,55,1,55
SO72567,166,4567,15566,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72568,126,13389,24388,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72568,105,13389,24388,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72568,295,13389,24388,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72568,245,13389,24388,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72569,127,12874,23873,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72569,290,12874,23873,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,4,1,4
SO72569,285,12874,23873,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,21,1,21
SO72569,292,12874,23873,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,64,1,64
SO72570,129,12896,23895,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72571,128,12879,23878,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72571,295,12879,23878,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,5,1,5
SO72571,105,12879,23878,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72571,246,12879,23878,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72572,132,11153,22152,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72572,245,11153,22152,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72572,250,11153,22152,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,50,1,50
SO72573,133,10149,21148,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1120,1,1120
SO72573,277,10149,21148,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,54,1,54
SO72574,138,8358,19357,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1701,1,1701
SO72574,275,8358,19357,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,54,1,54
SO72574,233,8358,19357,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,24,1,24
SO72575,138,15985,26984,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1701,1,1701
SO72575,290,15985,26984,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,4,1,4
SO72575,286,15985,26984,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,25,1,25
SO72575,246,15985,26984,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72576,137,8296,19295,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1701,1,1701
SO72577,136,11603,22602,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1701,1,1701
SO72577,275,11603,22602,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,54,1,54
SO72578,128,3775,14774,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72578,285,3775,14774,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,21,1,21
SO72579,127,13058,24057,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,540,1,540
SO72579,244,13058,24057,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72580,163,1223,12222,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,2384,1,2384
SO72580,166,1223,12222,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72580,246,1223,12222,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,35,1,35
SO72581,155,3263,14262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,1215,1,1215
SO72581,166,3263,14262,12/7/2013 00:00,12/14/2013 00:00,12/19/2013 00:00,9,1,9
SO72582,283,10391,21390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,30,1,30
SO72582,259,10391,21390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2,1,2
SO72583,285,8962,19961,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,21,1,21
SO72583,292,8962,19961,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,64,1,64
SO72583,290,8962,19961,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,4,1,4
SO72584,289,13892,24891,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72585,291,12309,23308,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72586,276,6060,17059,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,54,1,54
SO72587,140,9932,20931,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2443,1,2443
SO72587,290,9932,20931,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,4,1,4
SO72587,287,9932,20931,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,33,1,33
SO72587,259,9932,20931,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2,1,2
SO72587,168,9932,20931,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,8,1,8
SO72588,121,11837,22836,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2295,1,2295
SO72588,284,11837,22836,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72588,289,11837,22836,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72589,125,15389,26388,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2320,1,2320
SO72589,245,15389,26388,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72590,125,8455,19454,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2320,1,2320
SO72590,174,8455,19454,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,22,1,22
SO72590,276,8455,19454,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,54,1,54
SO72591,120,10543,21542,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2295,1,2295
SO72591,245,10543,21542,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72592,123,11801,22800,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2320,1,2320
SO72592,284,11801,22800,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72592,289,11801,22800,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72593,120,6779,17778,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2295,1,2295
SO72593,260,6779,17778,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,120,1,120
SO72593,166,6779,17778,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,9,1,9
SO72594,125,8341,19340,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2320,1,2320
SO72594,284,8341,19340,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72594,289,8341,19340,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72594,166,8341,19340,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,9,1,9
SO72594,174,8341,19340,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,22,1,22
SO72595,110,5260,16259,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,540,1,540
SO72595,245,5260,16259,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72596,259,504,11503,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,2,1,2
SO72597,166,1964,12963,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,9,1,9
SO72598,291,17338,28337,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72598,247,17338,28337,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,55,1,55
SO72599,290,195,11194,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,4,1,4
SO72599,246,195,11194,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72599,235,195,11194,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,24,1,24
SO72600,291,16391,27390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72600,288,16391,27390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,29,1,29
SO72600,105,16391,27390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,9,1,9
SO72600,295,16391,27390,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72601,286,502,11501,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,25,1,25
SO72602,282,15073,26072,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,25,1,25
SO72603,104,10498,21497,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,10,1,10
SO72603,295,10498,21497,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72603,249,10498,21497,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,50,1,50
SO72603,234,10498,21497,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,24,1,24
SO72604,104,9434,20433,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,10,1,10
SO72604,295,9434,20433,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72604,235,9434,20433,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,24,1,24
SO72604,244,9434,20433,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,35,1,35
SO72605,273,8879,19878,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,70,1,70
SO72606,274,7994,18993,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,70,1,70
SO72606,250,7994,18993,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,50,1,50
SO72606,166,7994,18993,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,9,1,9
SO72607,289,4413,15412,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72608,295,5749,16748,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,5,1,5
SO72608,278,5749,16748,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,54,1,54
SO72609,174,9203,20202,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,22,1,22
SO72609,104,9203,20202,12/8/2013 00:00,12/15/2013 00:00,12/20/2013 00:00,10,1,10
